address,categories/0,categoryName,cid,city,countryCode,isAdvertisement,locatedIn,location/lat,location/lng,neighborhood,permanentlyClosed,phone,placeId,plusCode,postalCode,scrapedAt,searchPageUrl,searchString,state,street,subTitle,temporarilyClosed,title,totalScore,url,website
"Campus, Queen Mary University Of London Student's Union Hub, London E1 4NT, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.94E+17,London,GB,FALSE,,51.523563,-0.038943,"Campus, Queen Mary University Of London Student's Union Hub",FALSE,,ChIJzy0JEC8ddkgR1CROZ7TOsQI,"GXF6+CC London, United Kingdom",E1 4NT,2022-06-15T19:27:19.363Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,"Campus, Queen Mary University Of London Student's Union Hub",,FALSE,Amazon Hub Locker - Falcon,5,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Falcon/@51.523563,-0.038943,17z/data=!3m1!4b1!4m5!3m4!1s0x48761d2f10092dcf:0x2b1ceb4674e24d4!8m2!3d51.523563!4d-0.038943?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2788001&ref_=hubm_gb_gm_lkr_2788001
"New, Service Station, 65 E Barnet Rd, London, Barnet EN4 8RN, United Kingdom",Package locker,Package locker,5.66E+18,Barnet,GB,FALSE,Shell,51.649447,-0.170255,"New, Service Station, 65 E Barnet Rd",FALSE,,ChIJfU0xJDcYdkgRpc6VProIk04,"JRXH+QV Barnet, United Kingdom",EN4 8RN,2022-06-15T19:27:27.855Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,"New, Service Station, 65 E Barnet Rd",,FALSE,Amazon Hub Locker - Orlick,3.7,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Orlick/@51.649447,-0.170255,17z/data=!3m1!4b1!4m5!3m4!1s0x4876183724314d7d:0x4e9308ba3e95cea5!8m2!3d51.649447!4d-0.170255?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2379541&ref_=hubm_gb_gm_lkr_2379541
"Regency Heights, Lakeside Dr, London NW10 7HQ, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.59E+19,London,GB,FALSE,,51.52947,-0.2830212,"Regency Heights, Lakeside Dr",FALSE,,ChIJZ9eVlJgTdkgRXnyIKTntZtw,"GPH8+QQ London, United Kingdom",NW10 7HQ,2022-06-15T19:27:33.156Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,"Regency Heights, Lakeside Dr",,FALSE,Amazon Hub Locker - maryland,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+maryland/@51.52947,-0.2830212,17z/data=!3m1!4b1!4m5!3m4!1s0x487613989495d767:0xdc66ed3929887c5e!8m2!3d51.5294643!4d-0.2829999?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=38552132&ref_=hubm_gb_gm_lkr_38552132
"Carshalton Rd, Mitcham CR4 4HN, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.44E+19,Mitcham,GB,FALSE,Mitcham Golf Club,51.39315,-0.15776,Carshalton Rd,FALSE,+44 330 335 0950,ChIJLVP76foHdkgRJJTVsHl87cc,"9RVR+7V Mitcham, United Kingdom",CR4 4HN,2022-06-15T19:27:35.693Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,Carshalton Rd,,FALSE,InPost Locker - Mitcham Junction Station,,"https://www.google.com/maps/place/InPost+Locker+-+Mitcham+Junction+Station/@51.39315,-0.15776,17z/data=!3m1!4b1!4m5!3m4!1s0x487607fae9fb532d:0xc7ed7c79b0d59424!8m2!3d51.39315!4d-0.15776?hl=en",https://www.inpost.co.uk/
"Barclays Bank PLC, 1 Churchill Pl, London E14 5HP, United Kingdom",Mailing service,Mailing service,1.84E+19,London,GB,FALSE,Canary Wharf Shopping Centre,51.505147,-0.014355,"Barclays Bank PLC, 1 Churchill Pl",FALSE,,ChIJQT6zfLACdkgR7o9KbH_-_f4,"GX4P+37 London, United Kingdom",E14 5HP,2022-06-15T19:27:47.760Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,"Barclays Bank PLC, 1 Churchill Pl",,FALSE,Amazon Hub Locker - Cash,2,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Cash/@51.505147,-0.014355,17z/data=!3m1!4b1!4m5!3m4!1s0x487602b07cb33e41:0xfefdfe7f6c4a8fee!8m2!3d51.505147!4d-0.014355?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2138291&ref_=hubm_gb_gm_lkr_2138291
"106 Thorpe Lea Rd, Egham TW20 8BN, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.13E+19,Egham,GB,FALSE,,51.42747,-0.52621,106 Thorpe Lea Rd,FALSE,+44 330 335 0950,ChIJvfygLcV3dkgRfJfExWHB6Zw,"CFGF+XG Egham, United Kingdom",TW20 8BN,2022-06-15T19:27:59.628Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,106 Thorpe Lea Rd,,FALSE,InPost Locker - Rock 'n Roe Fish & Chips,,"https://www.google.com/maps/place/InPost+Locker+-+Rock+'n+Roe+Fish+%26+Chips/@51.42747,-0.52621,17z/data=!3m1!4b1!4m5!3m4!1s0x487677c52da0fcbd:0x9ce9c161c5c4977c!8m2!3d51.42747!4d-0.52621?hl=en",https://www.inpost.co.uk/
"7 Station Rise, Norwood, London SE27 9BW, United Kingdom",Logistics service,Logistics service,1.30E+19,London,GB,FALSE,,51.4401117,-0.1053041,7 Station Rise,FALSE,+44 330 335 0950,ChIJrR3ORx4FdkgRB0b5zazOubM,"CVRV+2V London, United Kingdom",SE27 9BW,2022-06-15T19:28:11.859Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,7 Station Rise,,FALSE,24/7 InPost Locker - The Railway,,"https://www.google.com/maps/place/24%2F7+InPost+Locker+-+The+Railway/@51.4401117,-0.1053041,17z/data=!3m1!4b1!4m5!3m4!1s0x4876051e47ce1dad:0xb3b9ceaccdf94607!8m2!3d51.4400912!4d-0.1053074?hl=en",https://www.inpost.co.uk/
"Churchill Hall, Churchill Gardens Estate, Pimlico, London SW1V 3AL, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.38E+18,London,GB,FALSE,,51.486615,-0.142613,"Churchill Hall, Churchill Gardens Estate",FALSE,,ChIJE5KI8fAFdkgRcpiTFFgNHBM,"FVP4+JX London, United Kingdom",SW1V 3AL,2022-06-15T19:28:24.418Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Churchill Hall, Churchill Gardens Estate",,FALSE,Amazon Hub Locker - demis_old,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+demis_old/@51.486615,-0.142613,17z/data=!3m1!4b1!4m5!3m4!1s0x487605f0f1889213:0x131c0d5814939872!8m2!3d51.486615!4d-0.142613?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=3182621&ref_=hubm_gb_gm_lkr_3182621
"BP, Service Station, 89 Hornsey Rise, Hornsey Ln, New Orleans Walk, London N19 3SH, United Kingdom",Shipping and mailing service,Shipping and mailing service,8.10E+18,London,GB,FALSE,bp,51.573767,-0.127181,"BP, Service Station, 89 Hornsey Rise, Hornsey Ln",FALSE,,ChIJWWC-p7EbdkgRDZIpV-uXcXA,"HVFF+G4 London, United Kingdom",N19 3SH,2022-06-15T19:28:37.314Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"BP, Service Station, 89 Hornsey Rise, Hornsey Ln",,FALSE,Amazon Hub Locker - Aniyah,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Aniyah/@51.573767,-0.127181,17z/data=!3m1!4b1!4m5!3m4!1s0x48761bb1a7be6059:0x707197eb5729920d!8m2!3d51.573767!4d-0.127181?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=32830422&ref_=hubm_gb_gm_lkr_32830422
"Co-op Food - Petrol Caledonian, 219-227, Caledonian Rd, London N1 0SL, United Kingdom",Shipping and mailing service,Shipping and mailing service,2.89E+18,London,GB,FALSE,,51.537931,-0.117002,"Co-op Food - Petrol Caledonian, 219-227, Caledonian Rd",FALSE,,ChIJkWm3448bdkgRw6td0pipFig,"GVQM+55 London, United Kingdom",N1 0SL,2022-06-15T19:28:44.308Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Co-op Food - Petrol Caledonian, 219-227, Caledonian Rd",,FALSE,Amazon Hub Locker - olive,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+olive/@51.537931,-0.117002,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b8fe3b76991:0x2816a998d25dabc3!8m2!3d51.537931!4d-0.117002?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=3266851&ref_=hubm_gb_gm_lkr_3266851
"Strata SE1, 8 Walworth Rd, London SE1 6EE, United Kingdom",Shipping and mailing service,Shipping and mailing service,6.54E+18,London,GB,FALSE,,51.493041,-0.099472,"Strata SE1, 8 Walworth Rd",FALSE,,ChIJ593Ap9cFdkgRjiYLbpEmu1o,"FWV2+66 London, United Kingdom",SE1 6EE,2022-06-15T19:28:52.497Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Strata SE1, 8 Walworth Rd",,FALSE,Amazon Hub Locker - estella,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+estella/@51.493041,-0.099472,17z/data=!3m1!4b1!4m5!3m4!1s0x487605d7a7c0dde7:0x5abb26916e0b268e!8m2!3d51.493041!4d-0.099472?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=5de053ac-858e-4fc3-916b-086bb0d83dc5&ref_=hubm_gb_gm_lkr_5de053ac-858e-4fc3-916b-086bb0d83dc5
"Located in The Co-operative, 27-37 Battersea Bridge Rd, London SW11 3BA, United Kingdom",Shipping and mailing service,Shipping and mailing service,3.46E+18,London,GB,FALSE,Co-op Food - Battersea,51.479159,-0.170468,"Located in The Co-operative, 27-37 Battersea Bridge Rd",FALSE,,ChIJY7PTbS4FdkgRUkmQg9cUDzA,"FRHH+MR London, United Kingdom",SW11 3BA,2022-06-15T19:29:01.070Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Located in The Co-operative, 27-37 Battersea Bridge Rd",,FALSE,Amazon Hub Locker - Oat,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Oat/@51.479159,-0.170468,17z/data=!3m1!4b1!4m5!3m4!1s0x4876052e6dd3b363:0x300f14d783904952!8m2!3d51.479159!4d-0.170468?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=717341&ref_=hubm_gb_gm_lkr_717341
"Royale Leisure Park, Shell Service Station, Dukes Rd W3 0PA, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.46E+19,London,GB,FALSE,Shell,51.526255,-0.280148,"Royale Leisure Park, Shell Service Station, Dukes Rd",FALSE,,ChIJuTEIJX8RdkgRn71oCJRgIso,"GPG9+GW London, United Kingdom",W3 0PA,2022-06-15T19:29:09.832Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Royale Leisure Park, Shell Service Station, Dukes Rd",,FALSE,Amazon Hub Locker - kip,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+kip/@51.526255,-0.280148,17z/data=!3m1!4b1!4m5!3m4!1s0x4876117f250831b9:0xca2260940868bd9f!8m2!3d51.526255!4d-0.280148?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=37891412&ref_=hubm_gb_gm_lkr_37891412
"Cricklewood Rail Station, Cricklewood Ln, London NW2 1HL, United Kingdom",Package locker,Package locker,4.07E+17,London,GB,FALSE,,51.5586045,-0.212147,"Cricklewood Rail Station, Cricklewood Ln",FALSE,,ChIJB74N3bQRdkgRuP86DfY2pwU,"HQ5Q+C4 London, United Kingdom",NW2 1HL,2022-06-15T19:29:18.014Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Cricklewood Rail Station, Cricklewood Ln",,FALSE,Amazon Hub Locker - lane,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+lane/@51.5586045,-0.212147,17z/data=!3m1!4b1!4m5!3m4!1s0x487611b4dd0dbe07:0x5a736f60d3affb8!8m2!3d51.5586008!4d-0.2119905?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=35212342&ref_=hubm_gb_gm_lkr_35212342
"BP Lords Service Station, 21-41 Wellington Rd NW8 9SQ, United Kingdom",Shipping and mailing service,Shipping and mailing service,2.20E+18,London,GB,FALSE,,51.532225,-0.172312,"BP Lords Service Station, 21-41 Wellington Rd",FALSE,,ChIJFX7tJRQbdkgRKwuEn7WEhB4,"GRJH+V3 London, United Kingdom",NW8 9SQ,2022-06-15T19:29:26.210Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"BP Lords Service Station, 21-41 Wellington Rd",,FALSE,Amazon Hub Locker - chau,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+chau/@51.532225,-0.172312,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b1425ed7e15:0x1e8484b59f840b2b!8m2!3d51.532225!4d-0.172312?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=35293602&ref_=hubm_gb_gm_lkr_35293602
"Advance Call Ltd, Aviva Office, 1 Undershaft, London EC3P 3DQ, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.55E+19,London,GB,FALSE,,51.514057,-0.081464,"Advance Call Ltd, Aviva Office, 1 Undershaft",FALSE,,ChIJMfpLW00DdkgRoGSpIRIqcNY,"GW79+JC London, United Kingdom",EC3P 3DQ,2022-06-15T19:29:33.344Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,"Advance Call Ltd, Aviva Office, 1 Undershaft",,FALSE,Amazon Hub Locker - Samus_old,4,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Samus_old/@51.514057,-0.081464,17z/data=!3m1!4b1!4m5!3m4!1s0x4876034d5b4bfa31:0xd6702a1221a964a0!8m2!3d51.514057!4d-0.081464?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2880211&ref_=hubm_gb_gm_lkr_2880211
"Located in The Co-operative, 471-487 King's Rd, Worlds End Estate, London SW10 0LU, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.29E+19,London,GB,FALSE,,51.481707,-0.181157,"Located in The Co-operative, 471-487 King's Rd",FALSE,,ChIJbx3vqWQFdkgRAq9oVe1MZLM,"FRJ9+MG London, United Kingdom",SW10 0LU,2022-06-15T19:29:45.854Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Located in The Co-operative, 471-487 King's Rd",,FALSE,Amazon Hub Locker - Kira,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Kira/@51.481707,-0.181157,17z/data=!3m1!4b1!4m5!3m4!1s0x48760564a9ef1d6f:0xb3644ced5568af02!8m2!3d51.481707!4d-0.181157?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=518201&ref_=hubm_gb_gm_lkr_518201
"Park Service Station, Seven Sisters Rd, Finsbury Park, London N4 2AP, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.13E+19,London,GB,FALSE,,51.565793,-0.1024778,"Park Service Station, Seven Sisters Rd",FALSE,,ChIJj6IqdH8bdkgRfawTGzfDh5w,"HV8X+82 London, United Kingdom",N4 2AP,2022-06-15T19:29:53.469Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Park Service Station, Seven Sisters Rd",,FALSE,Amazon Hub Locker - tika,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+tika/@51.565793,-0.1024778,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b7f742aa28f:0x9c87c3371b13ac7d!8m2!3d51.565793!4d-0.1024778?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=42848842&ref_=hubm_gb_gm_lkr_42848842
"Bloomsbury Car Park, 30 Bloomsbury Square, London WC1A 2RJ, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.04E+19,London,GB,FALSE,,51.518913,-0.123475,"Bloomsbury Car Park, 30 Bloomsbury Square",FALSE,,ChIJG1AS9P0bdkgRYRrnVHc8-pA,"GV9G+HJ London, United Kingdom",WC1A 2RJ,2022-06-15T19:30:00.500Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Bloomsbury Car Park, 30 Bloomsbury Square",,FALSE,Amazon Hub Locker - Ramiz,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Ramiz/@51.518913,-0.123475,17z/data=!3m1!4b1!4m5!3m4!1s0x48761bfdf412501b:0x90fa3c7754e71a61!8m2!3d51.518913!4d-0.123475?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2945691&ref_=hubm_gb_gm_lkr_2945691
"Cardinal Place, 100 Victoria St, London SW1E 5JD, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.25E+19,London,GB,FALSE,Cardinal Place,51.4978267,-0.1408733,"Cardinal Place, 100 Victoria St",FALSE,,ChIJJ6jHpBwFdkgR7-TqnCv4OK0,"FVX5+4M London, United Kingdom",SW1E 5JD,2022-06-15T19:30:07.249Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Cardinal Place, 100 Victoria St",,FALSE,Amazon Hub Locker - raed,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+raed/@51.4978267,-0.1408733,17z/data=!3m1!4b1!4m5!3m4!1s0x4876051ca4c7a827:0xad38f82b9ceae4ef!8m2!3d51.4978267!4d-0.1408733?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=21672912&ref_=hubm_gb_gm_lkr_21672912
"Jll, 7 Pearson Square, London W1T 3BF, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.45E+18,London,GB,FALSE,Fitzroy Place,51.51939,-0.13778,"Jll, 7 Pearson Square",FALSE,,ChIJF1VdDRYbdkgRBAu0uTqsHhQ,"GV96+QV London, United Kingdom",W1T 3BF,2022-06-15T19:30:19.301Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Jll, 7 Pearson Square",,FALSE,Amazon Hub Locker - neel,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+neel/@51.51939,-0.13778,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b160d5d5517:0x141eac3ab9b40b04!8m2!3d51.51939!4d-0.13778?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=29921252&ref_=hubm_gb_gm_lkr_29921252
"Imperial College London, South Kensington Campus, South Kensington SW7 2AZ, United Kingdom",Shipping and mailing service,Shipping and mailing service,4.68E+18,South Kensington,GB,FALSE,,51.498925,-0.175768,"Imperial College London, South Kensington Campus",FALSE,,ChIJM3mGVkMFdkgRfXs98DnH8UA,"FRXF+HM London, United Kingdom",SW7 2AZ,2022-06-15T19:30:31.399Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Imperial College London, South Kensington Campus",,FALSE,Amazon Hub Locker - Gemstone,3.5,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+Gemstone/@51.498925,-0.175768,17z/data=!3m1!4b1!4m5!3m4!1s0x4876054356867933:0x40f1c739f03d7b7d!8m2!3d51.498925!4d-0.175768?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=2383231&ref_=hubm_gb_gm_lkr_2383231
"Sunningdale, Ascot SL5 0UJ, United Kingdom",Shipping and mailing service,Shipping and mailing service,2.19E+18,Ascot,GB,FALSE,Sunningdale,51.3918871,-0.6327693,,FALSE,,ChIJb81aruJ5dkgRZ-ldyfKpUx4,"99R8+QV Ascot, United Kingdom",SL5 0UJ,2022-06-15T19:30:38.902Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,,,FALSE,24/7 InPost Locker - Sunningdale Train Station,,"https://www.google.com/maps/place/24%2F7+InPost+Locker+-+Sunningdale+Train+Station/@51.3918871,-0.6327693,17z/data=!3m1!4b1!4m5!3m4!1s0x487679e2ae5acd6f:0x1e53a9f2c95de967!8m2!3d51.3918871!4d-0.6327693?hl=en",https://www.inpost.co.uk/users/find-a-locker/
"Angel Food & News, 44 Duncan St, London N1 8BW, United Kingdom",Shipping and mailing service,Shipping and mailing service,2.25E+17,London,GB,FALSE,,51.5337,-0.10456,"Angel Food & News, 44 Duncan St",FALSE,,ChIJsyNZpCUbdkgRtMZVvs37HgM,"GVMW+F5 London, United Kingdom",N1 8BW,2022-06-15T19:30:46.683Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"Angel Food & News, 44 Duncan St",,FALSE,Amazon Hub Locker - rees,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+rees/@51.5337,-0.10456,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b25a45923b3:0x31efbcdbe55c6b4!8m2!3d51.5337!4d-0.10456?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=3101331&ref_=hubm_gb_gm_lkr_3101331
"Victoria Rd, Buckhurst Hill IG9 5ER, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.16E+19,Buckhurst Hill,GB,FALSE,,51.6267,0.04664,Victoria Rd,FALSE,+44 330 335 0950,ChIJ8ZaOBEmh2EcRfz9-gjg8laA,"J2GW+MM Buckhurst Hill, United Kingdom",IG9 5ER,2022-06-15T19:30:53.218Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,Victoria Rd,,FALSE,InPost Locker - Buckhurst Hill Tube Stn,,"https://www.google.com/maps/place/InPost+Locker+-+Buckhurst+Hill+Tube+Stn/@51.6267,0.04664,17z/data=!3m1!4b1!4m5!3m4!1s0x47d8a149048e96f1:0xa0953c38827e3f7f!8m2!3d51.6267!4d0.04664?hl=en",https://www.inpost.co.uk/
"Plumstead High St, London SE18 1JH, United Kingdom",Logistics service,Logistics service,7.45E+18,London,GB,FALSE,Texaco,51.4867529,0.0950851,Plumstead High St,FALSE,+44 330 335 0950,ChIJhWA4JkSv2EcRor0qJ_XDWmc,"F3PW+P2 London, United Kingdom",SE18 1JH,2022-06-15T19:31:41.033Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,Plumstead High St,,FALSE,InPost Locker - SGN - Lakedale - Texaco,,"https://www.google.com/maps/place/InPost+Locker+-+SGN+-+Lakedale+-+Texaco/@51.4867529,0.0950851,17z/data=!3m1!4b1!4m5!3m4!1s0x47d8af4426386085:0x675ac3f5272abda2!8m2!3d51.4867519!4d0.0950847?hl=en",https://www.inpost.co.uk/
"1 Grosvenor Mews, Prices Ln, Reigate RH2 8BG, United Kingdom",Courier service,Courier service,4.78E+18,Reigate,GB,FALSE,,51.2236361,-0.1997008,"1 Grosvenor Mews, Prices Ln",FALSE,,ChIJCXxgtunldUgRoAlRENjBRkI,"6RF2+F4 Reigate, United Kingdom",RH2 8BG,2022-06-15T19:31:53.751Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,"1 Grosvenor Mews, Prices Ln",,FALSE,InPost (Parcel locker),,"https://www.google.com/maps/place/InPost+(Parcel+locker)/@51.2236361,-0.1997008,17z/data=!3m1!4b1!4m5!3m4!1s0x4875e5e9b6607c09:0x4246c1d8105109a0!8m2!3d51.2236499!4d-0.1997111?hl=en",
"45 Russell Ln, London N20 0BB, United Kingdom",Shipping and mailing service,Shipping and mailing service,1.08E+19,London,GB,FALSE,,51.6297,-0.15795,45 Russell Ln,FALSE,+44 330 335 0950,ChIJuxbpdaEZdkgRJ0iH7Bt3H5Y,"JRHR+VR London, United Kingdom",N20 0BB,2022-06-15T19:32:06.912Z,"https://www.google.com/maps/search/parcel+locker+in+london/@51.4334992,-0.3407472,10z?hl=en",,,45 Russell Ln,,FALSE,InPost Locker - TG Convenience Barnet,,"https://www.google.com/maps/place/InPost+Locker+-+TG+Convenience+Barnet/@51.6297,-0.15795,17z/data=!3m1!4b1!4m5!3m4!1s0x487619a175e916bb:0x961f771bec874827!8m2!3d51.6297!4d-0.15795?hl=en",https://www.inpost.co.uk/
"The Gym Angel, 265 -269 Goswell Rd, London EC1V 7AH, United Kingdom",Shipping and mailing service,Shipping and mailing service,8.65E+18,London,GB,FALSE,,51.530112,-0.103354,"The Gym Angel, 265 -269 Goswell Rd",FALSE,,ChIJK2kYwogbdkgR0wcl56GEC3g,"GVJW+2M London, United Kingdom",EC1V 7AH,2022-06-15T19:32:19.024Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"The Gym Angel, 265 -269 Goswell Rd",,FALSE,Amazon Hub Locker - bamboo,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+bamboo/@51.530112,-0.103354,17z/data=!3m1!4b1!4m5!3m4!1s0x48761b88c218692b:0x780b84a1e72507d3!8m2!3d51.530112!4d-0.103354?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&accessPointId=3126831&ref_=hubm_gb_gm_lkr_3126831
"The Gym London Waterloo Lower Ground and Ground Floor Premises, Baron's Pl, London SE1 8UX, United Kingdom",Shipping and mailing service,Shipping and mailing service,6.99E+18,London,GB,FALSE,,51.500817,-0.107046,"The Gym London Waterloo Lower Ground and Ground Floor Premises, Baron's Pl",FALSE,,ChIJt03FtVEFdkgRJpxciZ399WA,"GV2V+85 London, United Kingdom",SE1 8UX,2022-06-15T19:32:26.552Z,"https://www.google.com/maps/search/amazon+locker+in+london/@51.5059575,-0.2321382,12z?hl=en",,,"The Gym London Waterloo Lower Ground and Ground Floor Premises, Baron's Pl",,FALSE,Amazon Hub Locker - drain,,"https://www.google.com/maps/place/Amazon+Hub+Locker+-+drain/@51.500817,-0.107046,17z/data=!3m1!4b1!4m5!3m4!1s0x48760551b5c54db7:0x60f5fd9d895c9c26!8m2!3d51.500817!4d-0.107046?hl=en",https://www.amazon.co.uk/ulp/add-ap-to-address-book?countryCode=GB&amp;accessPointId=3170031&amp;ref_=hubeu_uk_gm_lkr_3170031
